unsat_SMILE,sat_SMILE,delta_H,nH2,pH2
CC(N)(C#N)C#CCO,CC(N)(CN)CCCO,105.4289216,4,6.102193512
CC(O)(C#C)C#CCO,CC(O)(CC)CCCO,147.5622892,4,6.102712364
CC(O)(C#N)C#CCO,CC(O)(CN)CCCO,110.722586,4,6.057083145
CCC#CC(C)(C)C#N,CCCCC(C)(C)CN,97.53404313,4,6.242734055
CCC#CC(C)(N)C#N,CCCCC(C)(N)CN,103.3409928,4,6.194995155
CCC#CC(C)(O)C#N,CCCCC(C)(O)CN,105.7820514,4,6.148507512
CC(CC#C)C#CCO,CC(CCC)CCCO,140.3946742,4,6.19552991
CC(CC#N)C#CCO,CC(CCN)CCCO,93.99224362,4,6.148507512
CCC#CC(C)CC#N,CCCCC(C)CCN,91.44485225,4,6.242734055
CCC#CC(N)CC#N,CCCCC(N)CCN,97.29184075,4,6.194995155
CCC#CC(O)CC#N,CCCCC(O)CCN,100.1424774,4,6.148507512
NC(CC#N)C#CCO,NC(CCN)CCCO,99.80247513,4,6.102193512
OCC#CC(O)CC#C,OCCCC(O)CCC,142.1491646,4,6.102712364
OCC#CC(O)CC#N,OCCCC(O)CCN,102.3853107,4,6.057083145
CCC#CC(C=O)C#C,CCCCC(CO)CC,125.9216055,5,7.744412387
CCC#CC(C=O)C#N,CCCCC(CO)CN,96.3327456,5,7.68563439
OCC#CC(C=O)C#C,OCCCC(CO)CC,131.3464136,5,7.628390456
OCC#CC(C=O)C#N,OCCCC(CO)CN,99.8467148,5,7.571353931
CCC#CC(CC)C#N,CCCCC(CC)CN,98.18713625,4,6.242734055
CCC#CC(CO)C#C,CCCCC(CO)CC,137.0320651,4,6.19552991
CCC#CC(CO)C#N,CCCCC(CO)CN,98.5008835,4,6.148507512
CCC#CC(NC)C#N,CCCCC(NC)CN,102.1509849,4,6.194995155
CCC#CC(OC)C#C,CCCCC(OC)CC,146.3749069,4,6.19552991
CCC#CC(OC)C#N,CCCCC(OC)CN,105.4066049,4,6.148507512
CCC(C#N)C#CCO,CCC(CN)CCCO,99.75193425,4,6.148507512
CNC(C#N)C#CCO,CNC(CN)CCCO,104.2612305,4,6.102193512
COC(C#C)C#CCO,COC(CC)CCCO,149.5753914,4,6.102712364
COC(C#N)C#CCO,COC(CN)CCCO,110.5532413,4,6.057083145
OCC#CC(CO)C#C,OCCCC(CO)CC,142.1439136,4,6.102712364
OCC#CC(CO)C#N,OCCCC(CO)CN,102.4220677,4,6.057083145
CCC#CC1(CC1)C#C,CCCCC1(CC1)CC,139.4619654,4,6.391744006
CCC#CC1(CC1)C#N,CCCCC1(CC1)CN,99.11131225,4,6.341708047
CCC#CC1(CN1)C#N,CCCCC1(CN1)CN,105.7111629,4,6.292449389
CCC#CC1(CO1)C#N,CCCCC1(CO1)CN,109.7124249,4,6.244493297
OCC#CC1(CC1)C#C,OCCCC1(CC1)CC,140.3073764,4,6.293001101
OCC#CC1(CC1)C#N,OCCCC1(CC1)CN,103.0023033,4,6.244493297
OCC#CC1(CN1)C#C,OCCCC1(CN1)CC,147.0641006,4,6.244493297
OCC#CC1(CN1)C#N,OCCCC1(CN1)CN,109.3855501,4,6.196727589
OCC#CC1(CO1)C#C,OCCCC1(CO1)CC,147.747387,4,6.197262643
OCC#CC1(CO1)C#N,OCCCC1(CO1)CN,111.4170307,4,6.150214039
CCC#CC1CC1C#N,CCCCC1CC1CN,95.10414288,4,6.341708047
CCC#CC1NC1C#C,CCCCC1NC1CC,141.446187,4,6.341708047
CCC#CC1NC1C#N,CCCCC1NC1CN,102.257974,4,6.292449389
CCC#CC1OC1C#N,CCCCC1OC1CN,106.2251045,4,6.244493297
OCC#CC1CC1C#C,OCCCC1CC1CC,142.0316735,4,6.293001101
OCC#CC1CC1C#N,OCCCC1CC1CN,101.0115179,4,6.244493297
OCC#CC1NC1C#C,OCCCC1NC1CC,146.8540606,4,6.244493297
OCC#CC1NC1C#N,OCCCC1NC1CN,107.0199746,4,6.196727589
OCC#CC1OC1C#C,OCCCC1OC1CC,148.4083566,4,6.197262643
OCC#CC1OC1C#N,OCCCC1OC1CN,108.622186,4,6.150214039
OCC#CCC#CC#C,OCCCCCCCC,138.0947362,6,9.293294865
OCC#CCC#CC#N,OCCCCCCCN,114.7864224,6,9.222761268
CCC#CCC(=O)C#N,CCCCCC(O)CN,98.1606187,5,7.68563439
OCC#CCC(=O)C#C,OCCCCC(O)CC,128.8894707,5,7.628390456
OCC#CCC(=O)C#N,OCCCCC(O)CN,102.7242628,5,7.571353931
CC(CC#CCO)C#C,CC(CCCCO)CC,136.0606301,4,6.19552991
CC(CC#CCO)C#N,CC(CCCCO)CN,97.79068575,4,6.148507512
CCC#CCC(N)C#N,CCCCCC(N)CN,98.14250275,4,6.194995155
CCC#CCC(O)C#N,CCCCCC(O)CN,102.9012215,4,6.148507512
NC(CC#CCO)C#N,NC(CCCCO)CN,100.6347586,4,6.102193512
OCC#CCC(O)C#C,OCCCCC(O)CC,143.4166248,4,6.102712364
OCC#CCC(O)C#N,OCCCCC(O)CN,108.4758144,4,6.057083145
CCC#CCCCC#N,CCCCCCCCN,94.985339,4,6.242734055
CCC#CCNCC#N,CCCCCNCCN,100.4365334,4,6.194995155
CCC#CCOCC#N,CCCCCOCCN,105.0311584,4,6.148507512
OCC#CCCCC#C,OCCCCCCCC,137.8604104,4,6.19552991
OCC#CCCCC#N,OCCCCCCCN,98.03485725,4,6.148507512
OCC#CCNCC#N,OCCCCNCCN,100.1326318,4,6.102193512
OCC#CCOCC#C,OCCCCOCCC,149.3686333,4,6.102712364
OCC#CCOCC#N,OCCCCOCCN,108.85323,4,6.057083145
CNC(=O)C#CC#CC,CNC(O)CCCCC,107.2805555,5,7.68563439
COC(=O)C#CC#CC,COC(O)CCCCC,110.06096,5,7.628390456
CCC(=O)C#CC(N)=O,CCC(O)CCC(N)O,88.83444888,4,6.057083145
CNC(=O)C#CC(C)=O,CNC(O)CCC(C)O,88.2614335,4,6.057083145
CNC(=O)C#CC(N)=O,CNC(O)CCC(N)O,75.33740975,4,6.012131189
COC(=O)C#CC(C)=O,COC(O)CCC(C)O,92.78976463,4,6.012634838
COC(=O)C#CC(N)=O,COC(O)CCC(N)O,80.20968138,4,5.968337786
NC(=O)C#CC(=O)CO,NC(O)CCC(O)CO,98.19304363,4,5.968337786
CCC(=O)C#CCC#C,CCC(O)CCCCC,124.8498764,5,7.744412387
CCC(=O)C#CCC#N,CCC(O)CCCCN,93.9393398,5,7.68563439
CNC(=O)C#CCC#N,CNC(O)CCCCN,78.203143,5,7.62774189
COC(=O)C#CCC#C,COC(O)CCCCC,117.7436981,5,7.628390456
COC(=O)C#CCC#N,COC(O)CCCCN,85.7456794,5,7.571353931
OCC(=O)C#CCC#C,OCC(O)CCCCC,127.1666176,5,7.628390456
OCC(=O)C#CCC#N,OCC(O)CCCCN,98.2530363,5,7.571353931
CNC(=O)C#CCC=O,CNC(O)CCCCO,87.05239075,4,6.057083145
COC(=O)C#CCC=O,COC(O)CCCCO,92.517369,4,6.012634838
OCC(=O)C#CCC=O,OCC(O)CCCCO,97.97643988,4,6.012634838
CCC(=O)C(=O)C#CC,CCC(O)C(O)CCC,99.31807038,4,6.102712364
CNC(=N)C(=O)C#CC,CNC(N)C(O)CCC,91.1337305,4,6.102193512
CNC(=O)C(=O)C#CC,CNC(O)C(O)CCC,87.49938213,4,6.057083145
COC(=O)C(=O)C#CC,COC(O)C(O)CCC,91.38774762,4,6.012634838
CCC(=O)C(=O)CC#C,CCC(O)C(O)CCC,101.3482382,4,6.102712364
CCC(=O)C(=O)CC#N,CCC(O)C(O)CCN,59.60803925,4,6.057083145
CNC(=N)C(=O)CC#C,CNC(N)C(O)CCC,96.109053,4,6.102193512
CNC(=N)C(=O)CC#N,CNC(N)C(O)CCN,59.46560588,4,6.056572021
CNC(=O)C(=O)CC#C,CNC(O)C(O)CCC,88.757653,4,6.057083145
CNC(=O)C(=O)CC#N,CNC(O)C(O)CCN,48.9209415,4,6.012131189
COC(=O)C(=O)CC#C,COC(O)C(O)CCC,93.14158163,4,6.012634838
COC(=O)C(=O)CC#N,COC(O)C(O)CCN,56.01438613,4,5.968337786
OCC(=O)C(=O)CC#C,OCC(O)C(O)CCC,108.0622981,4,6.012634838
CCC(=O)C(C#C)C#N,CCC(O)C(CC)CN,94.9900649,5,7.68563439
CCC(=O)C(C#N)C#N,CCC(O)C(CN)CN,67.2317036,5,7.62774189
CNC(=O)C(C#C)C#C,CNC(O)C(CC)CC,115.3403154,5,7.68563439
COC(=O)C(C#C)C#C,COC(O)C(CC)CC,119.6918191,5,7.628390456
COC(=O)C(C#C)C#N,COC(O)C(CC)CN,92.3167808,5,7.571353931
OCC(=O)C(C#C)C#C,OCC(O)C(CC)CC,126.6467686,5,7.628390456
OCC(=O)C(C#C)C#N,OCC(O)C(CC)CN,99.075868,5,7.571353931
CCC(=O)C(C=O)C#C,CCC(O)C(CO)CC,101.323296,4,6.102712364
CNC(=O)C(C=O)C#C,CNC(O)C(CO)CC,88.00085263,4,6.057083145
OCC(=O)C(C=O)C#C,OCC(O)C(CO)CC,101.423065,4,6.012634838
CCC(=O)CC#CC#C,CCC(O)CCCCC,119.9207627,5,7.744412387
CCC(=O)CC#CC#N,CCC(O)CCCCN,91.0308109,5,7.68563439
CNC(=O)CC#CC#C,CNC(O)CCCCC,107.4386106,5,7.68563439
CNC(=O)CC#CC#N,CNC(O)CCCCN,74.075857,5,7.62774189
COC(=O)CC#CC#C,COC(O)CCCCC,110.9089965,5,7.628390456
COC(=O)CC#CC#N,COC(O)CCCCN,81.0523356,5,7.571353931
OCC(=O)CC#CC#C,OCC(O)CCCCC,122.6449815,5,7.628390456
OCC(=O)CC#CC#N,OCC(O)CCCCN,95.7409579,5,7.571353931
CNC(=O)CC#CC=O,CNC(O)CCCCO,84.6434945,4,6.057083145
COC(=O)CC#CC=O,COC(O)CCCCO,91.01952125,4,6.012634838
OCC(=O)CC#CC=O,OCC(O)CCCCO,104.6550555,4,6.012634838
CCC(=N)NC(=O)C#C,CCC(N)NC(O)CC,90.22924575,4,6.102193512
CCC(=O)NC(=N)C#C,CCC(O)NC(N)CC,100.372865,4,6.102193512
CCC(=O)NC(=O)C#C,CCC(O)NC(O)CC,85.32940637,4,6.057083145
CCC(=O)OC(=N)C#C,CCC(O)OC(N)CC,100.8336402,4,6.057083145
CCC(=O)OC(=N)C#N,CCC(O)OC(N)CN,66.09302425,4,6.012131189
CNC(=N)NC(=O)C#C,CNC(N)NC(O)CC,81.9234765,4,6.056572021
CNC(=O)CC(=O)C#C,CNC(O)CC(O)CC,85.56373225,4,6.057083145
CNC(=O)NC(=N)C#C,CNC(O)NC(N)CC,79.20280213,4,6.056572021
CNC(=O)NC(=O)C#C,CNC(O)NC(O)CC,79.50210913,4,6.012131189
CNC(=O)OC(=N)C#C,CNC(O)OC(N)CC,89.78553625,4,6.012131189
CNC(=O)OC(=N)C#N,CNC(O)OC(N)CN,54.6497825,4,5.96784153
COC(=N)NC(=N)C#C,COC(N)NC(N)CC,99.39683537,4,6.056572021
COC(=N)NC(=N)C#N,COC(N)NC(N)CN,64.18888038,4,6.011627623
COC(=N)NC(=O)C#C,COC(N)NC(O)CC,90.45438238,4,6.012131189
COC(=O)CC(=O)C#C,COC(O)CC(O)CC,93.54000125,4,6.012634838
COC(=O)NC(=N)C#C,COC(O)NC(N)CC,87.04451425,4,6.012131189
COC(=O)NC(=O)C#C,COC(O)NC(O)CC,78.44797088,4,5.968337786
NCC(=O)NC(=O)C#C,NCC(O)NC(O)CC,87.87220312,4,6.012131189
NCC(=O)OC(=N)C#C,NCC(O)OC(N)CC,97.07064237,4,6.012131189
NCC(=O)OC(=N)C#N,NCC(O)OC(N)CN,70.35224163,4,5.96784153
OCC(=N)NC(=N)C#C,OCC(N)NC(N)CC,94.05525563,4,6.056572021
OCC(=N)NC(=N)C#N,OCC(N)NC(N)CN,64.38644925,4,6.011627623
OCC(=N)NC(=O)C#C,OCC(N)NC(O)CC,90.63226,4,6.012131189
OCC(=O)CC(=O)C#C,OCC(O)CC(O)CC,104.8860995,4,6.012634838
OCC(=O)NC(=N)C#C,OCC(O)NC(N)CC,98.48972512,4,6.012131189
OCC(=O)NC(=O)C#C,OCC(O)NC(O)CC,96.74836225,4,5.968337786
OCC(=O)OC(=N)C#C,OCC(O)OC(N)CC,102.8611826,4,5.968337786
OCC(=O)OC(=N)C#N,OCC(O)OC(N)CN,68.71064775,4,5.924688661
CNC(=NC)C(=O)C#C,CNC(NC)C(O)CC,106.96287,4,6.102193512
CNC(=NC)C(=O)C#N,CNC(NC)C(O)CN,69.13532237,4,6.056572021
CNC(=NCC#C)C#N,CNC(NCCC)CN,95.4180214,5,7.684976054
CNC(=NCC#N)C#N,CNC(NCCN)CN,62.5903447,5,7.627093434
CNC(=NCC=O)C#N,CNC(NCCO)CN,58.9608535,4,6.056572021
CCC(C#C)(C#C)C#N,CCC(CC)(CC)CN,119.1355632,6,9.364101083
CCC(C#C)(C#N)C#N,CCC(CC)(CN)CN,94.60595425,6,9.292492732
CCC(C#N)(C#N)C#N,CCC(CN)(CN)CN,72.28745392,6,9.221971264
CNC(C#C)(C#C)C#C,CNC(CC)(CC)CC,149.7720851,6,9.364101083
CNC(C#C)(C#C)C#N,CNC(CC)(CC)CN,122.9867341,6,9.292492732
CNC(C#C)(C#N)C#N,CNC(CC)(CN)CN,99.47013058,6,9.221971264
CNC(C#N)(C#N)C#N,CNC(CN)(CN)CN,76.916648,6,9.152512121
COC(C#C)(C#C)C#C,COC(CC)(CC)CC,152.363016,6,9.293294865
COC(C#C)(C#C)C#N,COC(CC)(CC)CN,126.5582892,6,9.222761268
COC(C#C)(C#N)C#N,COC(CC)(CN)CN,102.0365568,6,9.153290267
COC(C#N)(C#N)C#N,COC(CN)(CN)CN,81.95148183,6,9.084858032
NCC(C#C)(C#C)C#N,NCC(CC)(CC)CN,121.1882666,6,9.292492732
NCC(C#C)(C#N)C#N,NCC(CC)(CN)CN,95.8701325,6,9.221971264
NCC(C#N)(C#N)C#N,NCC(CN)(CN)CN,75.09805167,6,9.152512121
OCC(C#C)(C#C)C#C,OCC(CC)(CC)CC,147.6388663,6,9.293294865
OCC(C#C)(C#C)C#N,OCC(CC)(CC)CN,125.2831714,6,9.222761268
OCC(C#C)(C#N)C#N,OCC(CC)(CN)CN,100.5216433,6,9.153290267
OCC(C#N)(C#N)C#N,OCC(CN)(CN)CN,79.76837858,6,9.084858032
CCC(C#C)C#CC#C,CCC(CC)CCCC,138.3752272,6,9.436821639
CCC(C#C)C#CC#N,CCC(CC)CCCN,114.7680439,6,9.364101083
CCC(C#N)C#CC#C,CCC(CN)CCCC,112.6142588,6,9.364101083
CCC(C#N)C#CC#N,CCC(CN)CCCN,88.46228425,6,9.292492732
CNC(C#C)C#CC#N,CNC(CC)CCCN,117.9567137,6,9.292492732
CNC(C#N)C#CC#C,CNC(CN)CCCC,114.7737325,6,9.292492732
CNC(C#N)C#CC#N,CNC(CN)CCCN,92.42766442,6,9.221971264
COC(C#C)C#CC#N,COC(CC)CCCN,120.9545971,6,9.222761268
COC(C#N)C#CC#C,COC(CN)CCCC,118.8747635,6,9.222761268
COC(C#N)C#CC#N,COC(CN)CCCN,96.57551683,6,9.153290267
NCC(C#N)C#CC#C,NCC(CN)CCCC,112.0852205,6,9.292492732
NCC(C#N)C#CC#N,NCC(CN)CCCN,87.84441658,6,9.221971264
OCC(C#C)C#CC#C,OCC(CC)CCCC,138.2470152,6,9.293294865
OCC(C#C)C#CC#N,OCC(CC)CCCN,115.2576997,6,9.222761268
OCC(C#N)C#CC#C,OCC(CN)CCCC,113.321831,6,9.222761268
OCC(C#N)C#CC#N,OCC(CN)CCCN,92.66352183,6,9.153290267
CCC(C#N)C#CC=O,CCC(CN)CCCO,94.93808,5,7.68563439
CNC(C#C)C#CC=O,CNC(CC)CCCO,131.2665984,5,7.68563439
CNC(C#N)C#CC=O,CNC(CN)CCCO,99.0522385,5,7.62774189
COC(C#C)C#CC=O,COC(CC)CCCO,134.7716409,5,7.628390456
COC(C#N)C#CC=O,COC(CN)CCCO,104.2123962,5,7.571353931
OCC(C#C)C#CC=O,OCC(CC)CCCO,126.3453612,5,7.628390456
OCC(C#N)C#CC=O,OCC(CN)CCCO,95.9047891,5,7.571353931
CCC(C#C)C(=O)C#C,CCC(CC)C(O)CC,124.9275912,5,7.744412387
CCC(C#C)C(=O)C#N,CCC(CC)C(O)CN,100.3382084,5,7.68563439
CCC(C#N)C(=O)C#C,CCC(CN)C(O)CC,94.2543998,5,7.68563439
CNC(C#C)C(=O)C#C,CNC(CC)C(O)CC,128.0608629,5,7.68563439
CNC(C#C)C(=O)C#N,CNC(CC)C(O)CN,100.3880929,5,7.62774189
CNC(C#N)C(=O)C#C,CNC(CN)C(O)CC,100.9599268,5,7.62774189
COC(C#C)C(=O)C#C,COC(CC)C(O)CC,129.8173224,5,7.628390456
COC(C#C)C(=O)C#N,COC(CC)C(O)CN,105.5046673,5,7.571353931
COC(C#N)C(=O)C#C,COC(CN)C(O)CC,105.5550769,5,7.571353931
OCC(C#C)C(=O)C#C,OCC(CC)C(O)CC,127.536288,5,7.628390456
OCC(C#C)C(=O)C#N,OCC(CC)C(O)CN,101.8363187,5,7.571353931
OCC(C#N)C(=O)C#C,OCC(CN)C(O)CC,98.398489,5,7.571353931
CNC(C#C)C(=O)C=O,CNC(CC)C(O)CO,110.8840543,4,6.057083145
COC(C#C)C(=O)C=O,COC(CC)C(O)CO,116.2262904,4,6.012634838
OCC(C#C)C(=O)C=O,OCC(CC)C(O)CO,107.041635,4,6.012634838
CC(C#C)C(CO)C#C,CC(CC)C(CO)CC,138.5824229,4,6.19552991
CC(C#C)C(CO)C#N,CC(CC)C(CO)CN,99.58455863,4,6.148507512
CC(C#N)C(CN)C#N,CC(CN)C(CN)CN,58.08262375,4,6.147980843
CC(C#N)C(CO)C#C,CC(CN)C(CO)CC,97.1776315,4,6.148507512
CC(C#N)C(CO)C#N,CC(CN)C(CO)CN,63.13671125,4,6.102193512
CCC(C#C)C(C)C#C,CCC(CC)C(C)CC,137.3484379,4,6.291214426
CCC(C#C)C(C)C#N,CCC(CC)C(C)CN,96.0066585,4,6.242734055
CCC(C#C)C(N)C#N,CCC(CC)C(N)CN,96.33944062,4,6.194995155
CCC(C#C)C(O)C#C,CCC(CC)C(O)CC,140.1104639,4,6.19552991
CCC(C#C)C(O)C#N,CCC(CC)C(O)CN,104.8703465,4,6.148507512
CCC(C#N)C(C)C#N,CCC(CN)C(C)CN,54.048543,4,6.194995155
CCC(C#N)C(N)C#C,CCC(CN)C(N)CC,103.8818458,4,6.194995155
CCC(C#N)C(N)C#N,CCC(CN)C(N)CN,65.23776763,4,6.147980843
CCC(C#N)C(O)C#C,CCC(CN)C(O)CC,100.0978439,4,6.148507512
CCC(C#N)C(O)C#N,CCC(CN)C(O)CN,63.92698675,4,6.102193512
CNC(C#C)C(C)C#N,CNC(CC)C(C)CN,98.47594125,4,6.194995155
CNC(C#C)C(N)C#N,CNC(CC)C(N)CN,103.119138,4,6.147980843
CNC(C#C)C(O)C#N,CNC(CC)C(O)CN,102.7115291,4,6.102193512
CNC(C#N)C(C)C#C,CNC(CN)C(C)CC,100.3964945,4,6.194995155
CNC(C#N)C(C)C#N,CNC(CN)C(C)CN,58.2887255,4,6.147980843
CNC(C#N)C(N)C#C,CNC(CN)C(N)CC,101.4466945,4,6.147980843
CNC(C#N)C(N)C#N,CNC(CN)C(N)CN,62.53087712,4,6.101674747
CNC(C#N)C(O)C#C,CNC(CN)C(O)CC,107.8666984,4,6.102193512
CNC(C#N)C(O)C#N,CNC(CN)C(O)CN,68.68176725,4,6.056572021
COC(C#C)C(C)C#C,COC(CC)C(C)CC,141.6273465,4,6.19552991
COC(C#C)C(C)C#N,COC(CC)C(C)CN,103.0587515,4,6.148507512
COC(C#C)C(N)C#N,COC(CC)C(N)CN,101.7939169,4,6.102193512
COC(C#C)C(O)C#C,COC(CC)C(O)CC,141.9837581,4,6.102712364
COC(C#C)C(O)C#N,COC(CC)C(O)CN,106.7259186,4,6.057083145
COC(C#N)C(C)C#C,COC(CN)C(C)CC,103.7820768,4,6.148507512
COC(C#N)C(C)C#N,COC(CN)C(C)CN,63.91189013,4,6.102193512
COC(C#N)C(N)C#C,COC(CN)C(N)CC,105.172279,4,6.102193512
COC(C#N)C(N)C#N,COC(CN)C(N)CN,65.36379162,4,6.056572021
COC(C#N)C(O)C#C,COC(CN)C(O)CC,110.144976,4,6.057083145
COC(C#N)C(O)C#N,COC(CN)C(O)CN,70.7966075,4,6.012131189
NC(C#C)C(CO)C#N,NC(CC)C(CO)CN,104.510653,4,6.102193512
NC(C#N)C(CO)C#C,NC(CN)C(CO)CC,101.2465001,4,6.102193512
NC(C#N)C(CO)C#N,NC(CN)C(CO)CN,63.27389363,4,6.056572021
NCC(C#N)C(N)C#N,NCC(CN)C(N)CN,62.13180113,4,6.101674747
NCC(C#N)C(O)C#N,NCC(CN)C(O)CN,63.47605713,4,6.056572021
OCC(C#C)C(O)C#C,OCC(CC)C(O)CC,143.4008718,4,6.102712364
OCC(C#C)C(O)C#N,OCC(CC)C(O)CN,107.8706366,4,6.057083145
OCC(C#N)C(O)C#C,OCC(CN)C(O)CC,104.8854431,4,6.057083145
OCC(C#N)C(O)C#N,OCC(CN)C(O)CN,67.31978913,4,6.012131189
CCC(C#CC)C#CC,CCC(CCC)CCC,128.2208871,4,6.291214426
COC(C#CC)C#CC,COC(CCC)CCC,139.0235069,4,6.19552991
CC#CC(C)(CO)C#C,CCCC(C)(CO)CC,135.3609344,4,6.19552991
CC#CC(C)(CO)C#N,CCCC(C)(CO)CN,94.6046415,4,6.148507512
CC#CC(N)(CN)C#N,CCCC(N)(CN)CN,100.8362657,4,6.147980843
CC#CC(O)(CN)C#N,CCCC(O)(CN)CN,103.8706874,4,6.102193512
CC#CC(O)(CO)C#C,CCCC(O)(CO)CC,140.7208926,4,6.102712364
CC#CC(O)(CO)C#N,CCCC(O)(CO)CN,101.5779695,4,6.057083145
CCC(C)(C#C)C#CC,CCC(C)(CC)CCC,133.3025424,4,6.291214426
CCC(N)(C#N)C#CC,CCC(N)(CN)CCC,103.4138504,4,6.194995155
CCC(O)(C#C)C#CC,CCC(O)(CC)CCC,141.5525197,4,6.19552991
CNC(C)(C#N)C#CC,CNC(C)(CN)CCC,99.92587363,4,6.194995155
CC(C)(CO)C#CC#C,CC(C)(CO)CCCC,134.4754845,4,6.19552991
CC(C)(CO)C#CC#N,CC(C)(CO)CCCN,99.3252905,4,6.148507512
CC(O)(CO)C#CC#C,CC(O)(CO)CCCC,135.4370739,4,6.102712364
CC(O)(CO)C#CC#N,CC(O)(CO)CCCN,104.7830486,4,6.057083145
CCC(C)(C)C#CC#C,CCC(C)(C)CCCC,135.4423249,4,6.291214426
CCC(C)(C)C#CC#N,CCC(C)(C)CCCN,98.84941862,4,6.242734055
CCC(C)(O)C#CC#C,CCC(C)(O)CCCC,136.2332568,4,6.19552991
CCC(C)(O)C#CC#N,CCC(C)(O)CCCN,101.9022188,4,6.148507512
COC(C)(C)C#CC#C,COC(C)(C)CCCC,137.7783635,4,6.19552991
COC(C)(C)C#CC#N,COC(C)(C)CCCN,103.3613404,4,6.148507512
CC(CN)(CC#N)C#N,CC(CN)(CCN)CN,58.816451,4,6.147980843
CC(CO)(CC#C)C#C,CC(CO)(CCC)CC,135.9529846,4,6.19552991
CC(CO)(CC#C)C#N,CC(CO)(CCC)CN,99.74930875,4,6.148507512
CC(CO)(CC#N)C#C,CC(CO)(CCN)CC,98.05257937,4,6.148507512
CC(CO)(CC#N)C#N,CC(CO)(CCN)CN,63.74320175,4,6.102193512
CCC(C)(CC#C)C#C,CCC(C)(CCC)CC,136.0127148,4,6.291214426
CCC(C)(CC#C)C#N,CCC(C)(CCC)CN,96.44839888,4,6.242734055
CCC(C)(CC#N)C#C,CCC(C)(CCN)CC,97.01156862,4,6.242734055
CCC(C)(CC#N)C#N,CCC(C)(CCN)CN,56.05573775,4,6.194995155
CCC(N)(CC#C)C#N,CCC(N)(CCC)CN,102.5874743,4,6.194995155
CCC(N)(CC#N)C#C,CCC(N)(CCN)CC,98.4798795,4,6.194995155
CCC(N)(CC#N)C#N,CCC(N)(CCN)CN,63.53513087,4,6.147980843
CCC(O)(CC#C)C#C,CCC(O)(CCC)CC,142.7188981,4,6.19552991
CCC(O)(CC#C)C#N,CCC(O)(CCC)CN,101.255033,4,6.148507512
CCC(O)(CC#N)C#C,CCC(O)(CCN)CC,104.9241692,4,6.148507512
CCC(O)(CC#N)C#N,CCC(O)(CCN)CN,65.2620535,4,6.102193512
CNC(C)(CC#C)C#N,CNC(C)(CCC)CN,101.6639546,4,6.194995155
CNC(C)(CC#N)C#C,CNC(C)(CCN)CC,101.3055739,4,6.194995155
CNC(C)(CC#N)C#N,CNC(C)(CCN)CN,59.70321363,4,6.147980843
COC(C)(CC#C)C#C,COC(C)(CCC)CC,137.5978604,4,6.19552991
COC(C)(CC#C)C#N,COC(C)(CCC)CN,102.0505595,4,6.148507512
COC(C)(CC#N)C#C,COC(C)(CCN)CC,101.6462325,4,6.148507512
COC(C)(CC#N)C#N,COC(C)(CCN)CN,63.17871925,4,6.102193512
NC(CO)(CC#C)C#N,NC(CO)(CCC)CN,103.7499144,4,6.102193512
NC(CO)(CC#N)C#C,NC(CO)(CCN)CC,103.5424999,4,6.102193512
NC(CO)(CC#N)C#N,NC(CO)(CCN)CN,68.37917838,4,6.056572021
NCC(N)(CC#C)C#N,NCC(N)(CCC)CN,101.0207071,4,6.147980843
NCC(N)(CC#N)C#N,NCC(N)(CCN)CN,64.89776538,4,6.101674747
NCC(O)(CC#C)C#N,NCC(O)(CCC)CN,102.6288259,4,6.102193512
NCC(O)(CC#N)C#N,NCC(O)(CCN)CN,59.29823025,4,6.056572021
OCC(O)(CC#C)C#C,OCC(O)(CCC)CC,143.504579,4,6.102712364
OCC(O)(CC#C)C#N,OCC(O)(CCC)CN,104.7915815,4,6.057083145
OCC(O)(CC#N)C#C,OCC(O)(CCN)CC,101.1158815,4,6.057083145
OCC(O)(CC#N)C#N,OCC(O)(CCN)CN,66.451405,4,6.012131189
CCC(C)C#CC#CC,CCC(C)CCCCC,130.3954575,4,6.291214426
COC(C)C#CC#CC,COC(C)CCCCC,134.1637064,4,6.19552991
CC(CO)C#CCC#C,CC(CO)CCCCC,139.7002295,4,6.19552991
CC(CO)C#CCC#N,CC(CO)CCCCN,99.16447862,4,6.148507512
CCC(C)C#CCC#C,CCC(C)CCCCC,140.7366456,4,6.291214426
CCC(C)C#CCC#N,CCC(C)CCCCN,99.7978805,4,6.242734055
CCC(O)C#CCC#N,CCC(O)CCCCN,102.2297499,4,6.148507512
COC(C)C#CCC#C,COC(C)CCCCC,144.0145824,4,6.19552991
COC(C)C#CCC#N,COC(C)CCCCN,103.2733861,4,6.148507512
OCC(O)C#CCC#C,OCC(O)CCCCC,138.684161,4,6.102712364
OCC(O)C#CCC#N,OCC(O)CCCCN,101.6783949,4,6.057083145
CC(CO)C(C#C)C#C,CC(CO)C(CC)CC,142.5042635,4,6.19552991
CC(CO)C(C#C)C#N,CC(CO)C(CC)CN,100.1739834,4,6.148507512
CCC(C)C(C#C)C#N,CCC(C)C(CC)CN,100.367614,4,6.242734055
CCC(C)C(C#N)C#N,CCC(C)C(CN)CN,61.70581375,4,6.194995155
CCC(O)C(C#C)C#N,CCC(O)C(CC)CN,100.9235636,4,6.148507512
CCN(C)C(C#C)C#N,CCN(C)C(CC)CN,103.4085994,4,6.194995155
