,Unnamed: 0,unsat_SMILE,sat_SMILE,delta_H,nH2,pH2,heavy_atom_count,molar_mass,nOxygen,nNitrogen,nAromaticRings,nHBD
9666,9666,OC1=CNN=C1CC#N,OC1CNNC1CCN,40.67227688,4,6.149687078,9,123.115,1,3,1,2
9667,9667,OC1=NC=C(C=O)N=N1,OC1NCC(CO)NN1,47.26031275,4,6.05822789,9,125.087,2,3,1,1
9668,9668,OC1=NC=C(N=N1)C#C,OC1NCC(NN1)CC,83.7261448,5,7.687108847,9,121.099,1,3,1,1
9669,9669,OC1=NC=C(N=N1)C#N,OC1NCC(NN1)CN,58.1385469,5,7.629194216,9,122.08700000000002,1,4,1,1
9670,9670,OC1=NC=NN1CC#C,OC1NCNN1CCC,74.86678887,4,6.149687078,9,123.115,1,3,1,1
9671,9671,OC1=NC=NN1CC#N,OC1NCNN1CCN,32.90079688,4,6.103355373,9,124.10300000000001,1,4,1,1
9672,9672,OC1=NN(CC#C)C=C1,OC1NN(CCC)CC1,84.17353,4,6.196727589,9,122.12699999999997,1,2,1,1
9673,9673,OC1=NN(CC#C)C=N1,OC1NN(CCC)CN1,75.1654395,4,6.149687078,9,123.11499999999998,1,3,1,1
9674,9674,OC1=NN(CC#C)N=C1,OC1NN(CCC)NC1,72.9285135,4,6.149687078,9,123.11499999999998,1,3,1,1
9675,9675,OC1=NN(CC#C)N=N1,OC1NN(CCC)NN1,62.108828,4,6.103355373,9,124.103,1,4,1,1
9676,9676,OC1=NN(CC#N)C=C1,OC1NN(CCN)CC1,47.97641788,4,6.149687078,9,123.11499999999998,1,3,1,1
9677,9677,OC1=NN(CC#N)C=N1,OC1NN(CCN)CN1,31.7816775,4,6.103355373,9,124.103,1,4,1,1
9678,9678,OC1=NN(CC#N)N=C1,OC1NN(CCN)NC1,37.82754762,4,6.103355373,9,124.103,1,4,1,1
9679,9679,OC1=NN(CC#N)N=N1,OC1NN(CCN)NN1,21.37485187,4,6.057716573,9,125.09100000000001,1,5,1,1
9680,9680,OC1=NNC(CC#C)=C1,OC1NNC(CCC)C1,78.13159813,4,6.196727589,9,122.12699999999998,1,2,1,2
9681,9681,OC1=NNC(CC#C)=N1,OC1NNC(CCC)N1,72.631832,4,6.149687078,9,123.115,1,3,1,2
9682,9682,OC1=NNC(CC#N)=C1,OC1NNC(CCN)C1,39.82424038,4,6.149687078,9,123.115,1,3,1,2
9683,9683,OC1=NNC(CC#N)=N1,OC1NNC(CCN)N1,32.22669975,4,6.103355373,9,124.10300000000001,1,4,1,2
9684,9684,OC1=NNC(O)=C1C#C,OC1NNC(O)C1CC,82.5220905,4,6.103874423,9,124.09899999999998,2,2,1,3
9685,9685,OC1=NNC=C1CC#C,OC1NNCC1CCC,82.9106645,4,6.196727589,9,122.12699999999998,1,2,1,2
9686,9686,OC1=NNC=C1CC#N,OC1NNCC1CCN,42.03359863,4,6.149687078,9,123.115,1,3,1,2
9687,9687,OC1=NNN=C1CC#C,OC1NNNC1CCC,71.02043138,4,6.149687078,9,123.11499999999998,1,3,1,2
9688,9688,OC1=NOC(CC#C)=C1,OC1NOC(CCC)C1,92.54165488,4,6.150214039,9,123.11099999999998,2,1,1,1
9689,9689,OC1=NOC(CC#C)=N1,OC1NOC(CCC)N1,81.190962,4,6.103874423,9,124.09899999999999,2,2,1,1
9690,9690,OC1=NOC(CC#N)=C1,OC1NOC(CCN)C1,49.56615812,4,6.103874423,9,124.09899999999999,2,2,1,1
9691,9691,OC1=NOC(CC#N)=N1,OC1NOC(CCN)N1,41.70672388,4,6.05822789,9,125.087,2,3,1,1
9692,9692,OC1=NOC=C1CC#C,OC1NOCC1CCC,86.935556,4,6.150214039,9,123.11099999999998,2,1,1,1
9693,9693,OC1=NOC=C1CC#N,OC1NOCC1CCN,49.76175788,4,6.103874423,9,124.09899999999999,2,2,1,1
9694,9694,OCC#CC1=CC=NN1,OCCCC1CCNN1,82.58575888,4,6.196727589,9,122.12699999999998,1,2,1,2
9695,9695,OCC#CC1=CN=NN1,OCCCC1CNNN1,69.96563675,4,6.149687078,9,123.115,1,3,1,2
9696,9696,OCC#CC1=CN=NO1,OCCCC1CNNO1,73.48315038,4,6.103874423,9,124.09899999999999,2,2,1,1
9697,9697,OCC#CC1=CNN=C1,OCCCC1CNNC1,75.540886,4,6.196727589,9,122.12699999999998,1,2,1,2
9698,9698,OCC#CC1=CON=C1,OCCCC1CONC1,88.65132025,4,6.150214039,9,123.11099999999998,2,1,1,1
9699,9699,OCC#CC1=CON=N1,OCCCC1CONN1,82.06656625,4,6.103874423,9,124.09899999999999,2,2,1,1
9700,9700,OCC#CC1=NC=NO1,OCCCC1NCNO1,83.24016475,4,6.103874423,9,124.09899999999999,2,2,1,1
9701,9701,OCC#CC1=NNC=C1,OCCCC1NNCC1,80.79319875,4,6.196727589,9,122.12699999999998,1,2,1,2
9702,9702,OCC#CC1=NNN=C1,OCCCC1NNNC1,66.813724,4,6.149687078,9,123.115,1,3,1,2
9703,9703,OCC#CC1=NOC=N1,OCCCC1NOCN1,83.17584,4,6.103874423,9,124.09899999999999,2,2,1,1
9704,9704,OCC1=C(C=NN1)C#C,OCC1C(CNN1)CC,80.471575,4,6.196727589,9,122.12699999999998,1,2,1,2
9705,9705,OCC1=C(C=NN1)C#N,OCC1C(CNN1)CN,41.42382625,4,6.149687078,9,123.115,1,3,1,2
9706,9706,OCC1=C(C=NO1)C#C,OCC1C(CNO1)CC,91.63323187,4,6.150214039,9,123.11099999999998,2,1,1,1
9707,9707,OCC1=C(C=NO1)C#N,OCC1C(CNO1)CN,49.74666125,4,6.103874423,9,124.09899999999999,2,2,1,1
9708,9708,OCC1=C(N=NN1)C#C,OCC1C(NNN1)CC,71.43132213,4,6.149687078,9,123.115,1,3,1,2
9709,9709,OCC1=C(N=NO1)C#C,OCC1C(NNO1)CC,83.6090475,4,6.103874423,9,124.09899999999999,2,2,1,1
9710,9710,OCC1=C(N=NO1)C#N,OCC1C(NNO1)CN,43.67387975,4,6.05822789,9,125.087,2,3,1,1
9711,9711,OCC1=C(NN=C1)C#C,OCC1C(NNC1)CC,84.51353225,4,6.196727589,9,122.12699999999998,1,2,1,2
9712,9712,OCC1=C(NN=C1)C#N,OCC1C(NNC1)CN,48.63344925,4,6.149687078,9,123.115,1,3,1,2
9713,9713,OCC1=C(ON=C1)C#C,OCC1C(ONC1)CC,93.7749835,4,6.150214039,9,123.11099999999998,2,1,1,1
9714,9714,OCC1=C(ON=C1)C#N,OCC1C(ONC1)CN,58.94838238,4,6.103874423,9,124.09899999999999,2,2,1,1
9715,9715,OCC1=C(ON=N1)C#C,OCC1C(ONN1)CC,77.63144037,4,6.103874423,9,124.09899999999999,2,2,1,1
9716,9716,OCC1=C(ON=N1)C#N,OCC1C(ONN1)CN,49.69086937,4,6.05822789,9,125.087,2,3,1,1
9717,9717,OCC1=CC(=NN1)C#C,OCC1CC(NN1)CC,84.28839563,4,6.196727589,9,122.127,1,2,1,2
9718,9718,OCC1=CC(=NN1)C#N,OCC1CC(NN1)CN,51.10207562,4,6.149687078,9,123.11500000000001,1,3,1,2
9719,9719,OCC1=CC(=NO1)C#C,OCC1CC(NO1)CC,95.28398963,4,6.150214039,9,123.11099999999999,2,1,1,1
9720,9720,OCC1=CC(=NO1)C#N,OCC1CC(NO1)CN,54.4292405,4,6.103874423,9,124.099,2,2,1,1
9721,9721,OCC1=CNN=C1C#C,OCC1CNNC1CC,81.98583213,4,6.196727589,9,122.12699999999998,1,2,1,2
9722,9722,OCC1=CNN=C1C#N,OCC1CNNC1CN,40.56528775,4,6.149687078,9,123.115,1,3,1,2
9723,9723,OCC1=CON=C1C#C,OCC1CONC1CC,92.2889505,4,6.150214039,9,123.11099999999999,2,1,1,1
9724,9724,OCC1=CON=C1C#N,OCC1CONC1CN,56.72261475,4,6.103874423,9,124.099,2,2,1,1
9725,9725,OCC1=NC(=NN1)C#C,OCC1NC(NN1)CC,74.68956763,4,6.149687078,9,123.115,1,3,1,2
9726,9726,OCC1=NC(=NO1)C#C,OCC1NC(NO1)CC,79.746937,4,6.103874423,9,124.09899999999999,2,2,1,1
9727,9727,OCC1=NC(=NO1)C#N,OCC1NC(NO1)CN,50.78964113,4,6.05822789,9,125.087,2,3,1,1
9728,9728,OCC1=NNC(=C1)C#C,OCC1NNC(C1)CC,79.24677925,4,6.196727589,9,122.12699999999997,1,2,1,2
9729,9729,OCC1=NNC(=C1)C#N,OCC1NNC(C1)CN,45.652194,4,6.149687078,9,123.11499999999998,1,3,1,2
9730,9730,OCC1=NNC=C1C#C,OCC1NNCC1CC,78.64816525,4,6.196727589,9,122.12699999999997,1,2,1,2
9731,9731,OCC1=NNC=C1C#N,OCC1NNCC1CN,41.53934825,4,6.149687078,9,123.11499999999998,1,3,1,2
9732,9732,OCC1=NNN=C1C#C,OCC1NNNC1CC,73.9629605,4,6.149687078,9,123.11499999999998,1,3,1,2
9733,9733,OCC1=NNN=C1C#N,OCC1NNNC1CN,32.55948187,4,6.103355373,9,124.103,1,4,1,2
9734,9734,OCC1=NOC(=C1)C#C,OCC1NOC(C1)CC,93.45664163,4,6.150214039,9,123.11099999999998,2,1,1,1
9735,9735,OCC1=NOC(=C1)C#N,OCC1NOC(C1)CN,56.668792,4,6.103874423,9,124.09899999999999,2,2,1,1
9736,9736,OCC1=NOC(=N1)C#C,OCC1NOC(N1)CC,85.71863675,4,6.103874423,9,124.09899999999999,2,2,1,1
9737,9737,OCC1=NOC(=N1)C#N,OCC1NOC(N1)CN,51.62980113,4,6.05822789,9,125.087,2,3,1,1
9738,9738,OCC1=NOC=C1C#C,OCC1NOCC1CC,91.20264988,4,6.150214039,9,123.11099999999998,2,1,1,1
9739,9739,OCC1=NOC=C1C#N,OCC1NOCC1CN,50.45817175,4,6.103874423,9,124.09899999999999,2,2,1,1
9740,9740,OCC1=NON=C1C#C,OCC1NONC1CC,79.97666825,4,6.103874423,9,124.09899999999999,2,2,1,1
9741,9741,OCC1=NON=C1C#N,OCC1NONC1CN,42.77661513,4,6.05822789,9,125.087,2,3,1,1
9742,9742,O=N(=O)C1=CC=CC=C1,ON(O)C1CCCCC1,58.87815025,4,6.150214039,9,123.11099999999996,2,1,1,0
9743,9743,O=N(=O)C1=CC=NC=C1,ON(O)C1CCNCC1,51.22941237,4,6.103874423,9,124.09899999999998,2,2,1,0
9744,9744,O=N(=O)C1=CN=CC=C1,ON(O)C1CNCCC1,46.0906525,4,6.103874423,9,124.09899999999998,2,2,1,0
9745,9745,O=N(=O)C1=CN=CC=N1,ON(O)C1CNCCN1,57.92246825,4,6.05822789,9,125.08699999999999,2,3,1,0
9746,9746,O=N(=O)C1=CN=CN=C1,ON(O)C1CNCNC1,51.33771425,4,6.05822789,9,125.08699999999999,2,3,1,0
9747,9747,O=N(=O)C1=NC=CC=C1,ON(O)C1NCCCC1,53.59892613,4,6.103874423,9,124.09899999999998,2,2,1,0
9748,9748,O=N(=O)C1=NC=CC=N1,ON(O)C1NCCCN1,55.46237475,4,6.05822789,9,125.08699999999999,2,3,1,0
9749,9749,O=N(=O)C1=NC=CN=C1,ON(O)C1NCCNC1,49.94160462,4,6.05822789,9,125.08699999999999,2,3,1,0
9750,9750,O=N(=O)C1=NC=NC=C1,ON(O)C1NCNCC1,53.75054875,4,6.05822789,9,125.08699999999999,2,3,1,0
9751,9751,O=N(=O)C1=NC=NC=N1,ON(O)C1NCNCN1,43.52685175,4,6.013259004,9,126.075,2,4,1,0
9752,9752,O=N(=O)C1=CN=CN=N1,ON(O)C1CNCNN1,54.19688375,4,6.013259004,9,126.075,2,4,1,0
9753,9753,O=N(=O)C1=CN=NC=N1,ON(O)C1CNNCN1,60.04124675,4,6.013259004,9,126.075,2,4,1,0
9754,9754,O=N(=O)C1=CN=NN=N1,ON(O)C1CNNNN1,61.163648,4,5.968952788,9,127.06300000000002,2,5,1,0
9755,9755,O=N(=O)C1=NC=CN=N1,ON(O)C1NCCNN1,63.8442835,4,6.013259004,9,126.075,2,4,1,0
9756,9756,O=N(=O)C1=NC=NN=N1,ON(O)C1NCNNN1,61.36449875,4,5.968952788,9,127.06300000000002,2,5,1,0
9757,9757,FC1=CC(=CC=C1)C#C,FC1CC(CCC1)CC,95.888511,5,7.745601971,9,120.12599999999996,0,0,1,0
9758,9758,FC1=CC(=CC=C1)C#N,FC1CC(CCC1)CN,64.655563,5,7.686805984,9,121.11399999999998,0,1,1,0
9759,9759,FC1=CC(=CC=N1)C#C,FC1CC(CCN1)CC,85.0231418,5,7.686805984,9,121.11399999999998,0,1,1,0
9760,9760,FC1=CC(=CC=N1)C#N,FC1CC(CCN1)CN,60.354994,5,7.628895899,9,122.10199999999999,0,2,1,0
9761,9761,FC1=CC(=CN=C1)C#C,FC1CC(CNC1)CC,92.0663081,5,7.686805984,9,121.11399999999998,0,1,1,0
9762,9762,FC1=CC(=CN=C1)C#N,FC1CC(CNC1)CN,63.6594483,5,7.628895899,9,122.10199999999999,0,2,1,0
9763,9763,FC1=CC(=NC=C1)C#C,FC1CC(NCC1)CC,93.4347187,5,7.686805984,9,121.11399999999998,0,1,1,0
9764,9764,FC1=CC(=NC=C1)C#N,FC1CC(NCC1)CN,58.2157366,5,7.628895899,9,122.10199999999999,0,2,1,0
9765,9765,FC1=CC(=NC=N1)C#C,FC1CC(NCN1)CC,82.3656107,5,7.628895899,9,122.10199999999999,0,2,1,0
9766,9766,FC1=CC(=NC=N1)C#N,FC1CC(NCN1)CN,58.2199374,5,7.571851843,9,123.09,0,3,1,0
9767,9767,FC1=NC(=CC=C1)C#C,FC1NC(CCC1)CC,89.8419845,5,7.686805984,9,121.11399999999996,0,1,1,0
9768,9768,FC1=NC(=CC=C1)C#N,FC1NC(CCC1)CN,62.812462,5,7.628895899,9,122.10199999999998,0,2,1,0
9769,9769,FC1=NC(=CC=N1)C#C,FC1NC(CCN1)CC,88.4079364,5,7.628895899,9,122.10199999999998,0,2,1,0
9770,9770,FC1=NC(=CC=N1)C#N,FC1NC(CCN1)CN,64.0233426,5,7.571851843,9,123.08999999999999,0,3,1,0
9771,9771,FC1=NC(=CN=C1)C#C,FC1NC(CNC1)CC,89.1661808,5,7.628895899,9,122.10199999999998,0,2,1,0
9772,9772,FC1=NC(=CN=C1)C#N,FC1NC(CNC1)CN,60.0383587,5,7.571851843,9,123.08999999999999,0,3,1,0
9773,9773,FC1=NC(=NC=C1)C#C,FC1NC(NCC1)CC,87.7925192,5,7.628895899,9,122.10199999999998,0,2,1,0
9774,9774,FC1=NC(=NC=C1)C#N,FC1NC(NCC1)CN,58.1585007,5,7.571851843,9,123.08999999999999,0,3,1,0
9775,9775,FC1=NC(=NC=N1)C#C,FC1NC(NCN1)CC,86.6383494,5,7.571851843,9,123.08999999999999,0,3,1,0
9776,9776,FC1=NC(=NC=N1)C#N,FC1NC(NCN1)CN,54.8120384,5,7.515654535,9,124.078,0,4,1,0
9777,9777,FC1=CC(C=O)=CC=C1,FC1CC(CO)CCC1,57.67829675,4,6.103635729,9,124.11399999999996,1,0,1,0
9778,9778,FC1=CC(C=O)=CC=N1,FC1CC(CO)CCN1,55.6737275,4,6.057992752,9,125.10199999999998,1,1,1,0
9779,9779,FC1=CC(C=O)=CN=C1,FC1CC(CO)CNC1,56.411493,4,6.057992752,9,125.10199999999998,1,1,1,0
9780,9780,FC1=CC(C=O)=NC=C1,FC1CC(CO)NCC1,64.9732485,4,6.057992752,9,125.10199999999998,1,1,1,0
9781,9781,FC1=CC(C=O)=NC=N1,FC1CC(CO)NCN1,59.78460412,4,6.013027344,9,126.08999999999999,1,2,1,0
9782,9782,FC1=NC(C=O)=CC=C1,FC1NC(CO)CCC1,62.17643463,4,6.057992752,9,125.10199999999996,1,1,1,0
9783,9783,FC1=NC(C=O)=CC=N1,FC1NC(CO)CCN1,63.5554785,4,6.013027344,9,126.08999999999997,1,2,1,0
9784,9784,FC1=NC(C=O)=CN=C1,FC1NC(CO)CNC1,57.37308238,4,6.013027344,9,126.08999999999997,1,2,1,0
9785,9785,FC1=NC(C=O)=NC=C1,FC1NC(CO)NCC1,53.71641725,4,6.013027344,9,126.08999999999997,1,2,1,0
9786,9786,FC1=NC(C=O)=NC=N1,FC1NC(CO)NCN1,54.689165,4,5.968724529,9,127.07799999999999,1,3,1,0
9787,9787,FC1=CC=C(C=O)C=C1,FC1CCC(CO)CC1,58.02814463,4,6.103635729,9,124.11399999999998,1,0,1,0
9788,9788,FC1=CN=C(C=O)C=C1,FC1CNC(CO)CC1,65.044137,4,6.057992752,9,125.10199999999996,1,1,1,0
9789,9789,FC1=CN=C(C=O)C=N1,FC1CNC(CO)CN1,58.14301025,4,6.013027344,9,126.08999999999997,1,2,1,0
9790,9790,FC1=CN=C(C=O)N=C1,FC1CNC(CO)NC1,60.71074925,4,6.013027344,9,126.08999999999997,1,2,1,0
9791,9791,FC1=NC=C(C=O)C=C1,FC1NCC(CO)CC1,55.545078,4,6.057992752,9,125.10199999999998,1,1,1,0
9792,9792,FC1=NC=C(C=O)C=N1,FC1NCC(CO)CN1,56.66222825,4,6.013027344,9,126.08999999999999,1,2,1,0
9793,9793,FC1=NC=C(C=O)N=C1,FC1NCC(CO)NC1,60.71271838,4,6.013027344,9,126.08999999999999,1,2,1,0
9794,9794,FC1=CC=C(C=C1)C#C,FC1CCC(CC1)CC,91.1510588,5,7.745601971,9,120.12599999999998,0,0,1,0
9795,9795,FC1=CC=C(C=C1)C#N,FC1CCC(CC1)CN,59.2559597,5,7.686805984,9,121.11399999999999,0,1,1,0
9796,9796,FC1=CN=C(C=C1)C#C,FC1CNC(CC1)CC,90.4752551,5,7.686805984,9,121.11399999999996,0,1,1,0
9797,9797,FC1=CN=C(C=C1)C#N,FC1CNC(CC1)CN,64.734328,5,7.628895899,9,122.10199999999998,0,2,1,0
9798,9798,FC1=CN=C(C=N1)C#C,FC1CNC(CN1)CC,85.412766,5,7.628895899,9,122.10199999999998,0,2,1,0
9799,9799,FC1=CN=C(C=N1)C#N,FC1CNC(CN1)CN,62.5399351,5,7.571851843,9,123.08999999999999,0,3,1,0
9800,9800,FC1=CN=C(N=C1)C#C,FC1CNC(NC1)CC,94.7096615,5,7.628895899,9,122.10199999999998,0,2,1,0
9801,9801,FC1=CN=C(N=C1)C#N,FC1CNC(NC1)CN,60.6464245,5,7.571851843,9,123.08999999999999,0,3,1,0
9802,9802,FC1=NC=C(C=C1)C#C,FC1NCC(CC1)CC,89.3426144,5,7.686805984,9,121.11399999999998,0,1,1,0
9803,9803,FC1=NC=C(C=C1)C#N,FC1NCC(CC1)CN,56.8951101,5,7.628895899,9,122.10199999999999,0,2,1,0
9804,9804,FC1=NC=C(C=N1)C#C,FC1NCC(CN1)CC,83.842717,5,7.628895899,9,122.10199999999999,0,2,1,0
9805,9805,FC1=NC=C(C=N1)C#N,FC1NCC(CN1)CN,56.6572398,5,7.571851843,9,123.09,0,3,1,0
9806,9806,FC1=NC=C(N=C1)C#C,FC1NCC(NC1)CC,92.7862202,5,7.628895899,9,122.10199999999999,0,2,1,0
9807,9807,FC1=NC=C(N=C1)C#N,FC1NCC(NC1)CN,60.2835804,5,7.571851843,9,123.09,0,3,1,0
9808,9808,FC1=CC=CC=C1C#C,FC1CCCCC1CC,90.3492311,5,7.745601971,9,120.12599999999998,0,0,1,0
9809,9809,FC1=CC=CC=C1C#N,FC1CCCCC1CN,62.1466352,5,7.686805984,9,121.11399999999999,0,1,1,0
9810,9810,FC1=CC=CN=C1C#C,FC1CCCNC1CC,96.1599877,5,7.686805984,9,121.11399999999999,0,1,1,0
9811,9811,FC1=CC=CN=C1C#N,FC1CCCNC1CN,65.0131561,5,7.628895899,9,122.102,0,2,1,0
9812,9812,FC1=CC=NC=C1C#C,FC1CCNCC1CC,91.6640815,5,7.686805984,9,121.11399999999998,0,1,1,0
9813,9813,FC1=CC=NC=C1C#N,FC1CCNCC1CN,56.253963,5,7.628895899,9,122.10199999999999,0,2,1,0
9814,9814,FC1=CN=CC=C1C#C,FC1CNCCC1CC,87.3120527,5,7.686805984,9,121.11399999999996,0,1,1,0
9815,9815,FC1=CN=CC=C1C#N,FC1CNCCC1CN,61.8730581,5,7.628895899,9,122.10199999999998,0,2,1,0
9816,9816,FC1=CN=CN=C1C#C,FC1CNCNC1CC,93.2094508,5,7.628895899,9,122.10199999999998,0,2,1,0
9817,9817,FC1=CN=CN=C1C#N,FC1CNCNC1CN,59.8860797,5,7.571851843,9,123.08999999999999,0,3,1,0
9818,9818,FC1=NC=CC=C1C#C,FC1NCCCC1CC,88.2409546,5,7.686805984,9,121.11399999999998,0,1,1,0
9819,9819,FC1=NC=CC=C1C#N,FC1NCCCC1CN,59.0958042,5,7.628895899,9,122.10199999999999,0,2,1,0
9820,9820,FC1=NC=CN=C1C#N,FC1NCCNC1CN,62.8954278,5,7.571851843,9,123.09,0,3,1,0
9821,9821,FC1=NC=NC=C1C#C,FC1NCNCC1CC,83.3233931,5,7.628895899,9,122.10199999999998,0,2,1,0
9822,9822,FC1=NC=NC=C1C#N,FC1NCNCC1CN,52.0122052,5,7.571851843,9,123.08999999999999,0,3,1,0
9823,9823,FC1=CC=CC=C1C=O,FC1CCCCC1CO,61.43998188,4,6.103635729,9,124.11399999999998,1,0,1,0
9824,9824,FC1=CC=CN=C1C=O,FC1CCCNC1CO,63.51412688,4,6.057992752,9,125.10199999999999,1,1,1,0
9825,9825,FC1=CC=NC=C1C=O,FC1CCNCC1CO,60.979863,4,6.057992752,9,125.10199999999998,1,1,1,0
9826,9826,FC1=CN=CC=C1C=O,FC1CNCCC1CO,62.75601375,4,6.057992752,9,125.10199999999996,1,1,1,0
9827,9827,FC1=CN=CN=C1C=O,FC1CNCNC1CO,64.28471112,4,6.013027344,9,126.08999999999997,1,2,1,0
9828,9828,FC1=NC=CC=C1C=O,FC1NCCCC1CO,58.93525488,4,6.057992752,9,125.10199999999998,1,1,1,0
9829,9829,FC1=NC=CN=C1C=O,FC1NCCNC1CO,59.40587575,4,6.013027344,9,126.08999999999999,1,2,1,0
9830,9830,FC1=NC=NC=C1C=O,FC1NCNCC1CO,55.21295225,4,6.013027344,9,126.08999999999997,1,2,1,0
9831,9831,FC1=CN=C(C=O)N=N1,FC1CNC(CO)NN1,63.97162025,4,5.968724529,9,127.07799999999999,1,3,1,0
9832,9832,FC1=CN=C(N=N1)C#C,FC1CNC(NN1)CC,95.2190085,5,7.571851843,9,123.08999999999999,0,3,1,0
9833,9833,FC1=CN=C(N=N1)C#N,FC1CNC(NN1)CN,63.9493035,5,7.515654535,9,124.078,0,4,1,0
9834,9834,FC1=NC=C(C=O)N=N1,FC1NCC(CO)NN1,66.9161185,4,5.968724529,9,127.078,1,3,1,0
9835,9835,FC1=NC=C(N=N1)C#C,FC1NCC(NN1)CC,96.5023529,5,7.571851843,9,123.09,0,3,1,0
9836,9836,FC1=NC=C(N=N1)C#N,FC1NCC(NN1)CN,63.4016242,5,7.515654535,9,124.07800000000002,0,4,1,0
9837,9837,FC(F)(F)C(C#C)C#C,FC(F)(F)C(CC)CC,150.1136189,4,5.755658406,9,132.084,0,0,0,0
9838,9838,FC(F)(F)C(C#C)C#N,FC(F)(F)C(CC)CN,114.0556583,4,5.715054112,9,133.07199999999997,0,1,0,0
9839,9839,FC(F)(F)CC#CC#C,FC(F)(F)CCCCC,140.5003506,4,5.755658406,9,132.084,0,0,0,0
9840,9840,FC(F)(F)CC#CC#N,FC(F)(F)CCCCN,104.9583007,4,5.715054112,9,133.072,0,1,0,0
9841,9841,C#C,CC,150.735206,2,13.42,2,26.037999999999997,0,0,0,0
9842,9842,C=O,CO,83.774454,1,6.29,2,30.026,1,0,0,0
9843,9843,CC#C,CCC,139.8118132,2,9.15,3,40.065000000000005,0,0,0,0
9846,9846,C#CC#C,CCCC,141.6339103,4,13.88,4,50.059999999999995,0,0,0,0
9847,9847,O=CC=O,OCCO,79.2349645,2,6.5,4,58.036,2,0,0,0
9848,9848,CC#CC,CCCC,132.0980943,2,6.94,4,54.092,0,0,0,0
9849,9849,CCC#C,CCCC,141.241398,2,6.94,4,54.09199999999999,0,0,0,0
9859,9859,C#CCC#C,CCCCC,145.2072157,4,11.18,5,64.08699999999999,0,0,0,0
9860,9860,CC#CC#C,CCCCC,135.575569,4,11.18,5,64.08699999999999,0,0,0,0
9861,9861,CC#CC=O,CCCCO,114.9627685,3,8.16,5,68.075,1,0,0,0
9863,9863,CCC#CC,CCCCC,133.228372,2,5.59,5,68.11899999999999,0,0,0,0
9864,9864,CCCC#C,CCCCC,140.926338,2,5.59,5,68.11899999999999,0,0,0,0
9868,9868,C#CC1CC1,CCC1CC1,141.6522888,2,5.75,5,66.10300000000001,0,0,0,0
9869,9869,C#CC1CO1,CCC1CO1,150.2534268,2,5.59,5,68.075,1,0,0,0
9874,9874,C1=CC=CC=C1,C1CCCCC1,62.54816167,3,7.19,6,78.11399999999999,0,0,1,0
9877,9877,CC#CC(C)=O,CCCC(C)O,110.013701,3,6.86,6,82.10199999999999,1,0,0,0
9892,9892,O=CC(=O)C=O,OCC(O)CO,94.76567217,3,6.57,6,86.04599999999999,3,0,0,0
9894,9894,CCC(=O)C#C,CCC(O)CC,117.501627,3,6.86,6,82.10199999999999,1,0,0,0
9920,9920,C#CC#CC#C,CCCCCC,137.5884523,6,14.04,6,74.08199999999998,0,0,0,0
9921,9921,C#CCCC#C,CCCCCC,141.7336792,4,9.36,6,78.11399999999999,0,0,0,0
9922,9922,O=CC#CC=O,OCCCCO,110.9766031,4,8.95,6,82.05799999999998,2,0,0,0
9924,9924,CC#CC#CC,CCCCCC,130.4945701,4,9.36,6,78.11399999999999,0,0,0,0
9925,9925,CC#CCC=O,CCCCCO,111.7544075,3,6.86,6,82.10199999999999,1,0,0,0
9926,9926,CCC#CC#C,CCCCCC,136.0658811,4,9.36,6,78.11399999999998,0,0,0,0
9927,9927,CCC#CC=O,CCCCCO,115.6821555,3,6.86,6,82.10199999999998,1,0,0,0
9928,9928,OCC#CC=O,OCCCCO,121.9054657,3,6.71,6,84.07399999999998,2,0,0,1
9969,9969,O=C1C=COC=C1,OC1CCOCC1,70.91825567,3,5.92,7,96.085,2,0,1,0
9970,9970,CC1=CC=CC=C1,CC1CCCCC1,62.39675783,3,6.16,7,92.14099999999999,0,0,1,0
9971,9971,OC1=CC=CC=C1,OC1CCCCC1,60.87046717,3,6.04,7,94.11299999999999,1,0,1,1
9973,9973,C#CC1=CC=CO1,CCC1CCCO1,106.5769215,4,8.06,7,92.097,1,0,1,0
9974,9974,O=CC1=CC=CO1,OCC1CCCO1,69.7726625,3,5.92,7,96.08499999999998,2,0,1,0
9999,9999,CC(=O)C#CC=O,CC(O)CCCO,106.5985819,4,7.75,7,96.08499999999998,2,0,0,0
10001,10001,CC(C)C#CC=O,CC(C)CCCO,115.726789,3,5.92,7,96.12899999999998,1,0,0,0
10002,10002,CC(O)C#CC=O,CC(O)CCCO,121.0215473,3,5.81,7,98.10099999999998,2,0,0,1
10006,10006,CC(=O)C#CCO,CC(O)CCCO,117.7991837,3,5.81,7,98.10099999999998,2,0,0,1
10007,10007,CCC#CC(C)=O,CCCCC(C)O,110.6324438,3,5.92,7,96.12899999999998,1,0,0,0
10027,10027,CC#CC(=O)C=O,CCCC(O)CO,110.3858656,4,7.75,7,96.08499999999998,2,0,0,0
10028,10028,CC#CC(C)C#C,CCCC(C)CC,140.1931671,4,8.05,7,92.14099999999999,0,0,0,0
10029,10029,CC#CC(O)C#C,CCCC(O)CC,146.0874146,4,7.9,7,94.11299999999999,1,0,0,1
10030,10030,CC#CC(C)C=O,CCCC(C)CO,112.019583,3,5.92,7,96.12899999999999,1,0,0,0
